,Shots,Goals,Takeaways,Hits,Blocked Shots,Giveaways,Missed Shots,Penalities,#Won Faceoffs,HoA_away,HoA_home,startRinkSide_left,startRinkSide_right
5267,12.0,1.0,0.0,12.0,5.0,2.0,3.0,1.0,6.0,1,0,1,0
5268,10.0,0.0,1.0,18.0,7.0,5.0,4.0,1.0,11.0,0,1,1,0
5269,13.0,0.0,1.0,7.0,7.0,4.0,3.0,1.0,3.0,1,0,0,1
5270,12.0,1.0,3.0,15.0,3.0,5.0,2.0,0.0,13.0,0,1,0,1
5271,8.0,2.0,2.0,6.0,6.0,4.0,3.0,2.0,6.0,1,0,0,1
5272,8.0,0.0,3.0,10.0,2.0,4.0,3.0,4.0,8.0,0,1,0,1
5273,13.0,0.0,1.0,10.0,1.0,4.0,7.0,1.0,14.0,1,0,1,0
5274,8.0,2.0,1.0,11.0,5.0,3.0,3.0,1.0,3.0,0,1,1,0
5275,7.0,1.0,1.0,7.0,2.0,3.0,4.0,2.0,6.0,1,0,1,0
5276,4.0,1.0,2.0,10.0,3.0,3.0,4.0,2.0,9.0,0,1,1,0
5277,12.0,1.0,3.0,6.0,2.0,6.0,7.0,1.0,12.0,1,0,0,1
5278,11.0,0.0,2.0,13.0,4.0,6.0,5.0,3.0,10.0,0,1,0,1
5279,12.0,0.0,1.0,9.0,4.0,3.0,3.0,0.0,9.0,1,0,1,0
5280,9.0,0.0,0.0,4.0,7.0,3.0,3.0,1.0,8.0,0,1,1,0
5281,15.0,1.0,0.0,8.0,3.0,2.0,3.0,0.0,8.0,1,0,1,0
5282,7.0,1.0,2.0,11.0,1.0,4.0,8.0,3.0,14.0,0,1,1,0
5283,7.0,0.0,1.0,14.0,5.0,6.0,7.0,0.0,10.0,1,0,1,0
5284,16.0,0.0,5.0,11.0,4.0,6.0,3.0,1.0,8.0,0,1,1,0
5285,10.0,0.0,1.0,5.0,3.0,0.0,5.0,0.0,9.0,1,0,1,0
5286,8.0,2.0,4.0,3.0,5.0,0.0,5.0,1.0,5.0,0,1,1,0
5287,9.0,2.0,0.0,7.0,2.0,2.0,9.0,2.0,10.0,1,0,0,1
5288,4.0,1.0,2.0,15.0,3.0,12.0,4.0,2.0,11.0,0,1,0,1
5289,11.0,2.0,2.0,6.0,6.0,0.0,0.0,3.0,9.0,1,0,0,1
5290,9.0,2.0,6.0,3.0,5.0,1.0,1.0,3.0,16.0,0,1,0,1
5291,7.0,0.0,1.0,8.0,2.0,1.0,1.0,2.0,7.0,1,0,0,1
5292,7.0,0.0,2.0,6.0,4.0,4.0,3.0,1.0,7.0,0,1,0,1
5293,4.0,1.0,3.0,8.0,1.0,2.0,4.0,1.0,7.0,1,0,0,1
5294,11.0,1.0,5.0,4.0,3.0,7.0,7.0,1.0,16.0,0,1,0,1
5295,6.0,3.0,4.0,7.0,5.0,4.0,2.0,1.0,7.0,1,0,0,1
5296,9.0,1.0,2.0,8.0,4.0,5.0,2.0,1.0,14.0,0,1,0,1
5297,5.0,1.0,4.0,13.0,1.0,1.0,3.0,3.0,7.0,1,0,0,1
5298,12.0,1.0,3.0,10.0,1.0,3.0,2.0,0.0,10.0,0,1,0,1
5299,8.0,0.0,4.0,12.0,10.0,1.0,3.0,1.0,10.0,1,0,1,0
5300,11.0,0.0,4.0,13.0,2.0,4.0,3.0,0.0,10.0,0,1,1,0
5301,8.0,2.0,2.0,7.0,1.0,9.0,6.0,1.0,7.0,1,0,0,1
5302,13.0,0.0,2.0,9.0,5.0,8.0,3.0,1.0,16.0,0,1,0,1
5303,15.0,0.0,1.0,6.0,3.0,3.0,3.0,2.0,4.0,1,0,0,1
5304,4.0,0.0,0.0,14.0,3.0,1.0,0.0,2.0,9.0,0,1,0,1
5305,8.0,2.0,2.0,7.0,9.0,3.0,2.0,1.0,11.0,1,0,0,1
5306,10.0,0.0,5.0,10.0,9.0,3.0,4.0,1.0,10.0,0,1,0,1
5307,8.0,1.0,2.0,9.0,3.0,3.0,4.0,0.0,8.0,1,0,0,1
5308,5.0,3.0,0.0,8.0,4.0,3.0,3.0,1.0,10.0,0,1,0,1
5309,17.0,0.0,2.0,13.0,3.0,2.0,2.0,1.0,10.0,1,0,0,1
5310,9.0,1.0,0.0,11.0,1.0,4.0,4.0,1.0,11.0,0,1,0,1
5311,13.0,1.0,1.0,7.0,4.0,1.0,4.0,1.0,8.0,1,0,1,0
5312,9.0,2.0,0.0,10.0,8.0,5.0,4.0,2.0,13.0,0,1,1,0
5313,11.0,0.0,3.0,4.0,2.0,2.0,3.0,0.0,11.0,1,0,1,0
5314,10.0,0.0,4.0,11.0,10.0,5.0,3.0,1.0,6.0,0,1,1,0
5315,8.0,0.0,3.0,14.0,4.0,6.0,4.0,0.0,9.0,1,0,1,0
5316,9.0,0.0,1.0,14.0,8.0,4.0,4.0,1.0,8.0,0,1,1,0
5317,9.0,0.0,1.0,13.0,4.0,4.0,7.0,1.0,8.0,1,0,0,1
5318,8.0,2.0,3.0,10.0,5.0,3.0,5.0,0.0,10.0,0,1,0,1
5319,11.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,8.0,1,0,1,0
5320,7.0,0.0,3.0,5.0,3.0,4.0,3.0,0.0,12.0,0,1,1,0
5321,6.0,1.0,4.0,7.0,8.0,1.0,3.0,1.0,10.0,1,0,0,1
5322,16.0,0.0,5.0,12.0,8.0,3.0,5.0,1.0,8.0,0,1,0,1
5323,10.0,2.0,2.0,7.0,4.0,6.0,1.0,3.0,11.0,1,0,0,1
5324,12.0,2.0,5.0,14.0,1.0,5.0,5.0,1.0,9.0,0,1,0,1
5325,11.0,1.0,0.0,10.0,2.0,0.0,4.0,2.0,13.0,1,0,0,1
5326,6.0,0.0,6.0,9.0,5.0,4.0,4.0,0.0,7.0,0,1,0,1
5327,11.0,1.0,1.0,8.0,6.0,7.0,0.0,1.0,6.0,1,0,0,1
5328,3.0,5.0,3.0,11.0,5.0,2.0,3.0,3.0,12.0,0,1,0,1
5329,9.0,0.0,0.0,9.0,9.0,3.0,2.0,1.0,12.0,1,0,0,1
5330,12.0,1.0,5.0,7.0,0.0,1.0,3.0,1.0,10.0,0,1,0,1
5331,16.0,0.0,1.0,10.0,5.0,1.0,3.0,0.0,9.0,1,0,0,1
5332,4.0,0.0,4.0,12.0,9.0,2.0,0.0,1.0,8.0,0,1,0,1
5333,11.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,7.0,1,0,1,0
5334,6.0,1.0,3.0,11.0,2.0,0.0,3.0,0.0,10.0,0,1,1,0
5335,9.0,0.0,2.0,4.0,2.0,5.0,4.0,0.0,10.0,1,0,0,1
5336,7.0,1.0,2.0,7.0,3.0,9.0,3.0,0.0,8.0,0,1,0,1
5337,4.0,0.0,3.0,9.0,2.0,5.0,2.0,2.0,9.0,1,0,0,1
5338,5.0,0.0,3.0,15.0,4.0,3.0,7.0,0.0,7.0,0,1,0,1
5339,9.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,8.0,1,0,0,1
5340,5.0,0.0,1.0,11.0,3.0,5.0,5.0,1.0,9.0,0,1,0,1
5341,7.0,0.0,1.0,5.0,2.0,1.0,3.0,1.0,16.0,1,0,0,1
5342,9.0,0.0,4.0,8.0,1.0,0.0,4.0,2.0,6.0,0,1,0,1
5343,8.0,2.0,1.0,8.0,2.0,4.0,4.0,1.0,10.0,1,0,1,0
5344,13.0,1.0,0.0,16.0,6.0,2.0,2.0,1.0,10.0,0,1,1,0
5345,9.0,0.0,3.0,13.0,2.0,4.0,5.0,1.0,7.0,1,0,0,1
5346,8.0,2.0,3.0,11.0,8.0,6.0,4.0,1.0,10.0,0,1,0,1
5347,9.0,0.0,1.0,7.0,5.0,2.0,2.0,3.0,13.0,1,0,1,0
5348,10.0,1.0,0.0,4.0,6.0,0.0,8.0,1.0,6.0,0,1,1,0
5349,4.0,0.0,2.0,8.0,0.0,3.0,2.0,1.0,9.0,1,0,0,1
5350,5.0,4.0,3.0,8.0,1.0,2.0,3.0,1.0,12.0,0,1,0,1
5351,11.0,0.0,0.0,6.0,5.0,2.0,4.0,1.0,10.0,1,0,1,0
5352,10.0,0.0,1.0,6.0,3.0,2.0,5.0,1.0,5.0,0,1,1,0
5353,11.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,7.0,1,0,1,0
5354,13.0,0.0,3.0,4.0,6.0,4.0,3.0,1.0,16.0,0,1,1,0
5355,12.0,1.0,4.0,10.0,3.0,2.0,4.0,2.0,1.0,1,0,1,0
5356,8.0,0.0,5.0,3.0,4.0,3.0,2.0,1.0,16.0,0,1,1,0
5357,6.0,0.0,2.0,19.0,5.0,5.0,4.0,1.0,10.0,1,0,1,0
5358,9.0,0.0,0.0,12.0,4.0,4.0,2.0,1.0,9.0,0,1,1,0
5359,9.0,0.0,3.0,7.0,9.0,3.0,4.0,2.0,8.0,1,0,1,0
5360,16.0,1.0,1.0,8.0,4.0,2.0,3.0,0.0,11.0,0,1,1,0
5361,5.0,1.0,2.0,5.0,7.0,1.0,0.0,1.0,8.0,1,0,0,1
5362,9.0,1.0,2.0,8.0,2.0,0.0,5.0,1.0,9.0,0,1,0,1
5363,8.0,0.0,1.0,9.0,9.0,0.0,5.0,0.0,12.0,1,0,0,1
5364,10.0,0.0,1.0,10.0,5.0,2.0,3.0,0.0,5.0,0,1,0,1
5365,10.0,2.0,6.0,8.0,5.0,1.0,7.0,2.0,9.0,1,0,1,0
5366,13.0,5.0,5.0,8.0,2.0,4.0,7.0,1.0,18.0,0,1,1,0
5367,11.0,1.0,0.0,2.0,4.0,3.0,3.0,1.0,14.0,1,0,1,0
5368,10.0,2.0,2.0,8.0,6.0,4.0,8.0,3.0,12.0,0,1,1,0
5369,10.0,0.0,2.0,6.0,5.0,1.0,3.0,1.0,13.0,1,0,0,1
5370,6.0,1.0,4.0,7.0,3.0,2.0,2.0,2.0,11.0,0,1,0,1
5371,8.0,0.0,4.0,13.0,2.0,2.0,7.0,1.0,8.0,1,0,0,1
5372,14.0,1.0,1.0,13.0,5.0,6.0,6.0,0.0,10.0,0,1,0,1
5373,6.0,1.0,1.0,11.0,6.0,7.0,2.0,2.0,6.0,1,0,1,0
5374,9.0,0.0,6.0,12.0,3.0,6.0,7.0,0.0,9.0,0,1,1,0
5375,9.0,0.0,2.0,10.0,1.0,4.0,4.0,0.0,7.0,1,0,0,1
5376,6.0,0.0,4.0,18.0,6.0,6.0,6.0,1.0,9.0,0,1,0,1
5377,7.0,2.0,2.0,6.0,5.0,1.0,4.0,0.0,7.0,1,0,0,1
5378,12.0,0.0,3.0,6.0,5.0,4.0,8.0,2.0,9.0,0,1,0,1
5379,11.0,1.0,2.0,13.0,3.0,1.0,1.0,0.0,9.0,1,0,1,0
5380,9.0,1.0,1.0,10.0,6.0,5.0,3.0,2.0,10.0,0,1,1,0
5381,8.0,0.0,6.0,13.0,10.0,5.0,4.0,0.0,6.0,1,0,0,1
5382,11.0,1.0,3.0,27.0,10.0,4.0,4.0,0.0,8.0,0,1,0,1
5383,11.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,10.0,1,0,1,0
5384,9.0,2.0,4.0,8.0,5.0,4.0,2.0,0.0,7.0,0,1,1,0
5385,7.0,0.0,1.0,3.0,3.0,8.0,3.0,2.0,9.0,1,0,0,1
5386,9.0,0.0,0.0,12.0,3.0,4.0,4.0,0.0,7.0,0,1,0,1
5387,7.0,0.0,1.0,11.0,8.0,2.0,3.0,1.0,11.0,1,0,1,0
5388,20.0,1.0,5.0,11.0,3.0,3.0,5.0,2.0,11.0,0,1,1,0
5389,7.0,1.0,2.0,5.0,6.0,1.0,6.0,3.0,9.0,1,0,1,0
5390,10.0,0.0,0.0,4.0,6.0,5.0,5.0,1.0,14.0,0,1,1,0
5391,15.0,1.0,0.0,14.0,7.0,7.0,1.0,1.0,3.0,1,0,0,1
5392,8.0,2.0,2.0,14.0,4.0,8.0,9.0,0.0,17.0,0,1,0,1
5393,8.0,2.0,0.0,11.0,1.0,3.0,0.0,5.0,6.0,1,0,1,0
5394,15.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,13.0,0,1,1,0
5395,11.0,0.0,3.0,5.0,7.0,1.0,2.0,2.0,14.0,1,0,1,0
5396,11.0,0.0,0.0,5.0,3.0,0.0,4.0,1.0,9.0,0,1,1,0
5397,14.0,1.0,3.0,6.0,3.0,1.0,1.0,0.0,13.0,1,0,0,1
5398,8.0,0.0,1.0,8.0,4.0,4.0,4.0,3.0,9.0,0,1,0,1
5399,7.0,2.0,1.0,10.0,3.0,2.0,2.0,5.0,13.0,1,0,1,0
5400,12.0,0.0,2.0,3.0,8.0,2.0,5.0,3.0,9.0,0,1,1,0
5401,10.0,2.0,1.0,9.0,11.0,3.0,4.0,2.0,14.0,1,0,0,1
5402,11.0,1.0,4.0,8.0,3.0,5.0,8.0,1.0,4.0,0,1,0,1
5403,10.0,1.0,4.0,9.0,8.0,2.0,6.0,0.0,7.0,1,0,1,0
5404,5.0,1.0,1.0,5.0,6.0,1.0,6.0,1.0,14.0,0,1,1,0
5405,6.0,1.0,3.0,7.0,3.0,7.0,2.0,2.0,13.0,1,0,0,1
5406,10.0,3.0,3.0,7.0,3.0,5.0,11.0,1.0,10.0,0,1,0,1
5407,10.0,1.0,3.0,16.0,2.0,4.0,7.0,1.0,9.0,1,0,0,1
5408,3.0,0.0,1.0,12.0,3.0,6.0,8.0,1.0,12.0,0,1,0,1
5409,10.0,0.0,2.0,9.0,1.0,4.0,1.0,1.0,9.0,1,0,0,1
5410,12.0,0.0,2.0,8.0,1.0,6.0,3.0,0.0,12.0,0,1,0,1
5411,4.0,0.0,2.0,4.0,2.0,1.0,3.0,0.0,11.0,1,0,1,0
5412,6.0,0.0,0.0,5.0,4.0,3.0,4.0,1.0,10.0,0,1,1,0
5413,13.0,0.0,2.0,8.0,5.0,7.0,2.0,1.0,10.0,1,0,0,1
5414,2.0,1.0,1.0,15.0,3.0,6.0,6.0,2.0,8.0,0,1,0,1
5415,3.0,1.0,2.0,11.0,1.0,1.0,2.0,1.0,4.0,1,0,1,0
5416,14.0,0.0,4.0,7.0,6.0,6.0,2.0,1.0,9.0,0,1,1,0
5417,7.0,0.0,5.0,4.0,2.0,4.0,2.0,0.0,12.0,1,0,1,0
5418,15.0,0.0,1.0,5.0,5.0,3.0,5.0,1.0,6.0,0,1,1,0
5419,8.0,0.0,5.0,5.0,7.0,9.0,6.0,1.0,6.0,1,0,1,0
5420,4.0,1.0,2.0,4.0,7.0,4.0,3.0,2.0,9.0,0,1,1,0
5421,8.0,0.0,3.0,7.0,4.0,2.0,0.0,1.0,5.0,1,0,0,1
5422,7.0,0.0,0.0,10.0,5.0,2.0,3.0,0.0,12.0,0,1,0,1
5423,7.0,0.0,0.0,1.0,4.0,3.0,6.0,0.0,10.0,1,0,1,0
5424,14.0,0.0,4.0,6.0,9.0,3.0,3.0,2.0,18.0,0,1,1,0
5425,6.0,2.0,2.0,6.0,4.0,3.0,1.0,0.0,12.0,1,0,0,1
5426,6.0,1.0,1.0,14.0,4.0,3.0,0.0,1.0,9.0,0,1,0,1
5427,10.0,2.0,1.0,5.0,0.0,4.0,2.0,2.0,15.0,1,0,1,0
5428,14.0,1.0,0.0,9.0,2.0,3.0,4.0,2.0,13.0,0,1,1,0
5429,9.0,0.0,3.0,6.0,7.0,2.0,4.0,2.0,9.0,1,0,0,1
5430,6.0,1.0,3.0,6.0,3.0,3.0,0.0,2.0,7.0,0,1,0,1
5431,14.0,0.0,3.0,11.0,5.0,1.0,4.0,1.0,8.0,1,0,0,1
5432,11.0,1.0,5.0,14.0,6.0,5.0,2.0,1.0,10.0,0,1,0,1
5433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
5434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
5435,8.0,0.0,0.0,12.0,8.0,2.0,5.0,2.0,17.0,1,0,1,0
5436,8.0,0.0,0.0,13.0,8.0,3.0,2.0,4.0,8.0,0,1,1,0
5437,8.0,2.0,2.0,7.0,6.0,4.0,3.0,1.0,10.0,1,0,1,0
5438,5.0,1.0,1.0,9.0,3.0,6.0,2.0,2.0,11.0,0,1,1,0
5439,8.0,4.0,2.0,8.0,6.0,4.0,5.0,0.0,12.0,1,0,1,0
5440,11.0,0.0,2.0,6.0,6.0,6.0,6.0,0.0,14.0,0,1,1,0
5441,13.0,2.0,3.0,11.0,7.0,2.0,3.0,4.0,11.0,1,0,1,0
5442,6.0,1.0,4.0,12.0,1.0,4.0,4.0,1.0,12.0,0,1,1,0
5443,6.0,3.0,1.0,13.0,6.0,2.0,2.0,1.0,8.0,1,0,0,1
5444,3.0,3.0,2.0,14.0,7.0,3.0,4.0,1.0,11.0,1,0,0,1
5445,8.0,1.0,1.0,11.0,8.0,3.0,2.0,2.0,10.0,0,1,0,1
5446,7.0,1.0,5.0,7.0,5.0,3.0,3.0,0.0,11.0,1,0,0,1
5447,9.0,0.0,4.0,9.0,5.0,5.0,5.0,0.0,4.0,0,1,0,1
5448,8.0,1.0,6.0,1.0,3.0,2.0,5.0,1.0,8.0,1,0,0,1
5449,13.0,2.0,2.0,1.0,6.0,2.0,2.0,0.0,13.0,0,1,0,1
5450,8.0,0.0,0.0,5.0,9.0,8.0,4.0,1.0,7.0,1,0,1,0
5451,9.0,0.0,4.0,15.0,6.0,7.0,4.0,0.0,10.0,0,1,1,0
5452,8.0,2.0,2.0,6.0,7.0,2.0,4.0,1.0,9.0,1,0,0,1
5453,8.0,1.0,5.0,8.0,9.0,4.0,2.0,2.0,10.0,0,1,0,1
5454,6.0,0.0,1.0,7.0,5.0,2.0,4.0,2.0,11.0,1,0,0,1
5455,18.0,1.0,2.0,7.0,5.0,4.0,5.0,1.0,16.0,0,1,0,1
5456,8.0,0.0,2.0,12.0,6.0,1.0,3.0,0.0,11.0,1,0,1,0
5457,9.0,1.0,2.0,4.0,3.0,5.0,8.0,2.0,7.0,0,1,1,0
5458,6.0,0.0,1.0,4.0,4.0,4.0,6.0,3.0,12.0,1,0,0,1
5459,13.0,1.0,2.0,10.0,4.0,4.0,3.0,1.0,12.0,0,1,0,1
5460,12.0,0.0,1.0,2.0,4.0,2.0,8.0,1.0,15.0,1,0,1,0
5461,8.0,1.0,3.0,4.0,9.0,7.0,3.0,3.0,7.0,0,1,1,0
5462,9.0,0.0,5.0,10.0,4.0,3.0,2.0,0.0,9.0,1,0,0,1
5463,3.0,1.0,1.0,5.0,5.0,0.0,2.0,1.0,4.0,0,1,0,1
5464,4.0,1.0,3.0,4.0,8.0,3.0,5.0,1.0,10.0,1,0,0,1
5465,10.0,0.0,3.0,10.0,4.0,3.0,5.0,0.0,12.0,0,1,0,1
5466,7.0,1.0,3.0,7.0,8.0,2.0,4.0,0.0,9.0,1,0,1,0
5467,13.0,1.0,8.0,4.0,5.0,3.0,5.0,1.0,8.0,0,1,1,0
5468,6.0,2.0,6.0,5.0,2.0,5.0,5.0,0.0,14.0,1,0,1,0
5469,8.0,0.0,0.0,7.0,6.0,8.0,11.0,3.0,11.0,0,1,1,0
5470,12.0,1.0,4.0,8.0,7.0,6.0,2.0,1.0,13.0,1,0,0,1
5471,5.0,0.0,2.0,7.0,1.0,5.0,4.0,1.0,10.0,0,1,0,1
5472,4.0,0.0,2.0,9.0,8.0,3.0,4.0,3.0,9.0,1,0,0,1
5473,22.0,0.0,5.0,6.0,5.0,6.0,3.0,1.0,7.0,0,1,0,1
5474,13.0,2.0,1.0,7.0,4.0,2.0,5.0,0.0,16.0,1,0,0,1
5475,12.0,1.0,2.0,7.0,8.0,5.0,6.0,2.0,17.0,0,1,0,1
5476,5.0,0.0,2.0,11.0,21.0,2.0,2.0,1.0,12.0,1,0,1,0
5477,13.0,1.0,4.0,3.0,4.0,2.0,6.0,0.0,12.0,0,1,1,0
5478,17.0,0.0,3.0,1.0,2.0,2.0,5.0,0.0,15.0,1,0,1,0
5479,8.0,1.0,6.0,3.0,7.0,11.0,5.0,0.0,5.0,0,1,1,0
5480,12.0,1.0,2.0,6.0,8.0,4.0,6.0,2.0,7.0,1,0,0,1
5481,7.0,1.0,4.0,12.0,2.0,4.0,1.0,2.0,14.0,0,1,0,1
5482,7.0,0.0,1.0,5.0,7.0,5.0,3.0,0.0,5.0,1,0,1,0
5483,12.0,0.0,4.0,9.0,3.0,4.0,7.0,0.0,9.0,0,1,1,0
5484,7.0,2.0,2.0,13.0,3.0,1.0,2.0,2.0,6.0,1,0,0,1
5485,5.0,1.0,2.0,11.0,2.0,2.0,7.0,1.0,11.0,0,1,0,1
5486,7.0,1.0,0.0,11.0,10.0,3.0,4.0,3.0,9.0,1,0,1,0
5487,4.0,0.0,2.0,10.0,2.0,3.0,5.0,0.0,11.0,0,1,1,0
5488,10.0,0.0,3.0,7.0,4.0,0.0,5.0,1.0,10.0,1,0,1,0
5489,15.0,0.0,9.0,5.0,6.0,5.0,3.0,1.0,10.0,0,1,1,0
5490,8.0,0.0,1.0,5.0,6.0,3.0,2.0,1.0,11.0,1,0,1,0
5491,8.0,0.0,1.0,10.0,4.0,2.0,7.0,0.0,11.0,0,1,1,0
5492,12.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,11.0,1,0,0,1
5493,7.0,1.0,1.0,10.0,9.0,2.0,3.0,0.0,8.0,0,1,0,1
5494,9.0,0.0,4.0,18.0,3.0,1.0,5.0,0.0,12.0,1,0,0,1
5495,7.0,2.0,3.0,10.0,3.0,3.0,4.0,0.0,6.0,0,1,0,1
5496,4.0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,8.0,1,0,0,1
5497,8.0,0.0,0.0,10.0,5.0,3.0,3.0,1.0,6.0,0,1,0,1
5498,18.0,0.0,1.0,4.0,2.0,1.0,5.0,2.0,10.0,1,0,0,1
5499,9.0,0.0,1.0,5.0,6.0,2.0,3.0,2.0,15.0,0,1,0,1
5500,7.0,0.0,1.0,9.0,4.0,1.0,3.0,0.0,14.0,1,0,1,0
5501,7.0,2.0,4.0,7.0,3.0,4.0,6.0,1.0,6.0,0,1,1,0
5502,12.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,9.0,1,0,1,0
5503,12.0,1.0,4.0,9.0,4.0,6.0,3.0,1.0,7.0,0,1,1,0
5504,14.0,1.0,4.0,9.0,7.0,3.0,1.0,2.0,8.0,1,0,1,0
5505,9.0,2.0,3.0,7.0,1.0,5.0,6.0,1.0,16.0,0,1,1,0
5506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
5507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
5508,7.0,2.0,1.0,7.0,4.0,0.0,2.0,0.0,14.0,1,0,1,0
5509,11.0,0.0,1.0,14.0,4.0,4.0,4.0,2.0,11.0,0,1,1,0
5510,12.0,0.0,4.0,13.0,8.0,1.0,0.0,1.0,14.0,1,0,0,1
5511,6.0,3.0,1.0,17.0,6.0,1.0,3.0,2.0,9.0,0,1,0,1
5512,8.0,0.0,5.0,5.0,6.0,1.0,4.0,1.0,5.0,1,0,1,0
5513,13.0,0.0,5.0,7.0,5.0,1.0,11.0,0.0,10.0,0,1,1,0
5514,3.0,2.0,4.0,7.0,6.0,2.0,7.0,2.0,10.0,1,0,1,0
5515,5.0,0.0,1.0,6.0,5.0,3.0,1.0,1.0,9.0,0,1,1,0
5516,10.0,1.0,5.0,8.0,6.0,2.0,5.0,2.0,6.0,1,0,0,1
5517,15.0,1.0,3.0,10.0,4.0,3.0,3.0,0.0,10.0,0,1,0,1
5518,7.0,2.0,5.0,13.0,6.0,9.0,1.0,0.0,4.0,1,0,1,0
5519,9.0,0.0,4.0,8.0,4.0,5.0,4.0,0.0,12.0,0,1,1,0
5520,10.0,0.0,1.0,8.0,7.0,0.0,2.0,3.0,6.0,1,0,1,0
5521,14.0,0.0,3.0,7.0,0.0,1.0,1.0,2.0,13.0,0,1,1,0
5522,6.0,1.0,0.0,6.0,5.0,1.0,2.0,1.0,7.0,1,0,0,1
5523,6.0,0.0,6.0,5.0,3.0,0.0,5.0,2.0,10.0,0,1,0,1
5524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
5525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
5526,8.0,0.0,0.0,3.0,10.0,4.0,8.0,2.0,10.0,1,0,1,0
5527,9.0,1.0,3.0,10.0,5.0,3.0,6.0,2.0,13.0,0,1,1,0
5528,7.0,1.0,2.0,7.0,2.0,2.0,2.0,4.0,6.0,1,0,0,1
5529,7.0,1.0,1.0,6.0,2.0,0.0,6.0,2.0,15.0,0,1,0,1
5530,13.0,1.0,1.0,5.0,4.0,2.0,3.0,1.0,12.0,1,0,1,0
5531,14.0,1.0,1.0,9.0,13.0,5.0,1.0,2.0,15.0,0,1,1,0
5532,18.0,1.0,2.0,11.0,1.0,4.0,2.0,1.0,8.0,1,0,0,1
5533,8.0,0.0,3.0,7.0,6.0,5.0,3.0,1.0,7.0,0,1,0,1
5534,12.0,0.0,1.0,11.0,3.0,4.0,6.0,1.0,18.0,1,0,0,1
5535,10.0,1.0,1.0,8.0,7.0,3.0,3.0,2.0,3.0,0,1,0,1
5536,16.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,15.0,1,0,1,0
5537,11.0,2.0,2.0,14.0,3.0,2.0,3.0,1.0,16.0,0,1,1,0
5538,13.0,1.0,5.0,5.0,4.0,2.0,4.0,2.0,10.0,1,0,1,0
5539,5.0,1.0,2.0,10.0,13.0,9.0,9.0,0.0,8.0,0,1,1,0
5540,9.0,0.0,3.0,6.0,3.0,4.0,6.0,2.0,9.0,1,0,0,1
5541,7.0,1.0,2.0,8.0,5.0,7.0,6.0,2.0,6.0,0,1,0,1
5542,11.0,2.0,2.0,10.0,6.0,5.0,4.0,3.0,7.0,1,0,0,1
5543,14.0,1.0,1.0,11.0,0.0,1.0,3.0,2.0,15.0,0,1,0,1
5544,11.0,1.0,1.0,14.0,7.0,2.0,3.0,1.0,7.0,1,0,1,0
5545,10.0,0.0,2.0,9.0,0.0,2.0,1.0,1.0,5.0,0,1,1,0
5546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
5548,4.0,1.0,3.0,16.0,5.0,1.0,2.0,3.0,16.0,1,0,0,1
5549,9.0,2.0,2.0,13.0,5.0,2.0,3.0,1.0,8.0,0,1,0,1
5550,4.0,2.0,4.0,6.0,5.0,2.0,4.0,0.0,12.0,1,0,1,0
5551,11.0,0.0,2.0,7.0,7.0,4.0,4.0,1.0,11.0,0,1,1,0
5552,6.0,2.0,6.0,3.0,9.0,1.0,1.0,3.0,9.0,1,0,1,0
5553,10.0,0.0,3.0,4.0,4.0,5.0,5.0,2.0,7.0,0,1,1,0
5554,7.0,1.0,3.0,11.0,2.0,0.0,1.0,2.0,8.0,1,0,1,0
5555,13.0,0.0,4.0,2.0,4.0,2.0,3.0,0.0,12.0,0,1,1,0
5556,5.0,0.0,3.0,9.0,2.0,1.0,4.0,0.0,6.0,1,0,1,0
5557,7.0,0.0,2.0,7.0,4.0,4.0,6.0,1.0,9.0,0,1,1,0
5558,11.0,0.0,1.0,2.0,3.0,0.0,4.0,2.0,10.0,1,0,1,0
5559,6.0,0.0,1.0,10.0,8.0,1.0,1.0,3.0,6.0,0,1,1,0
5560,8.0,1.0,0.0,13.0,4.0,4.0,2.0,3.0,9.0,1,0,1,0
5561,10.0,1.0,1.0,7.0,8.0,2.0,4.0,4.0,11.0,0,1,1,0
5562,10.0,1.0,5.0,3.0,7.0,4.0,3.0,1.0,6.0,1,0,1,0
